type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,<lambda>_Battery_current,<lambda>_Battery_impedance,<lambda>_Current_charge,<lambda>_Current_load,<lambda>_Current_measured,<lambda>_Sense_current,<lambda>_Temperature_measured,<lambda>_Voltage_charge,<lambda>_Voltage_load,<lambda>_Voltage_measured,mean_Battery_current,mean_Battery_impedance,mean_Current_charge,mean_Current_load,mean_Current_measured,mean_Rectified_Impedance,mean_Sense_current,mean_Temperature_measured,mean_Voltage_charge,mean_Voltage_load,mean_Voltage_measured,std_Battery_current,std_Battery_impedance,std_Current_charge,std_Current_load,std_Current_measured,std_Rectified_Impedance,std_Sense_current,std_Temperature_measured,std_Voltage_charge,std_Voltage_load,std_Voltage_measured,Impedance_Magnitude_Avg,Impedance_Magnitude_Change_Rate
discharge,2010-06-30 09:21:28,4,B0041,159,3155,03155.csv,0.848696904019178,,,0.0,,,,0.0,0.0040132261350616,,0.0198596602814244,,0.0,-0.482578325468209,,,,0.6817974226804123,-0.6877787777947552,,,8.813349159884925,,1.8944639175257727,3.3571560938046225,,,,0.4648039018519561,0.4679962751755852,,,2.084185453157254,,1.3299501073725946,0.3949958672813441,,
charge,2010-06-30 10:47:43,4,B0041,160,3156,03156.csv,,,,,,,0.051,,0.0569813755333617,,0.046883760086156,4.242,,0.4987201773099223,,,0.3203242909987669,,0.3227468598252588,,,6.432774699660181,4.375004932182491,,4.204186461023896,,,0.3161496645231832,,0.3184493481204712,,,0.8703128513858143,0.1884451493471978,,0.0169278595483208,,
discharge,2010-06-30 13:49:07,4,B0041,161,3157,03157.csv,0.8364948433646345,,,0.0,,,,0.0,0.0016325922700738,,-0.034759456159354,,0.0,-0.4826120789040597,,,,0.6819833766233766,-0.6879305049076954,,,8.798028132789177,,1.89028051948052,3.353212474513757,,,,0.4647897510053447,0.4679005001508107,,,2.1839743795664663,,1.3274933789303416,0.3981093500274252,,
charge,2010-06-30 15:14:54,4,B0041,162,3158,03158.csv,,,,,,,0.06,,,,,4.247,,,,,0.3377724274406332,,0.3510273260933853,,,6.416704030345738,4.383991424802111,,4.204030810975685,,,0.3162512082576139,,0.3200138539562158,,,0.9187632437038148,0.191086521430194,,0.0178621668756742,,
charge,2010-06-03 18:29:28,22,B0042,0,1530,01530.csv,,,,,,,0.0,,0.0002447205542905,,-0.7027415093317231,0.0,,0.1271505974918811,,,0.2011146245059288,,0.2017070849236265,,,23.134196847306885,3.7475093167701865,,4.197385198958044,,,0.2223704799577148,,0.2235890337304132,,,0.1811286980143148,1.4837145050649965,,0.0051462657548417,,
impedance,2010-06-03 19:59:13,24,B0042,1,1531,01531.csv,,0.07586446951010223,0.12833068256289634,,-135.9081077698453,0.1788374214206825,,,,64.4620539927189,,,,,319.25947369940326,0.225153801955455,,,,0.0988748128956303,844.6218607081624,,,,,38.80540790463815,0.0350381634191783,,,,0.014974570254863,31.807760816957963,,,,,0.09882397380094013,
discharge,2010-06-03 20:31:02,22,B0042,2,1532,01532.csv,1.7287126633755356,,,12.0,,,,-0.0001999999999999,-0.0002710921925828,,11.922296096869404,,0.0,-1.1134723469168977,,,,1.8808402234636876,-1.8939211913974323,,,30.57466734048236,,2.3881759776536318,3.4614155612128847,,,,0.4700499826238224,0.4729968526298084,,,3.196356598026088,,0.6321824274734188,0.2708838729760505,,
charge,2010-06-03 21:28:23,22,B0042,3,1533,01533.csv,,,,,,,0.001,,-0.0001338051610194,,-11.528257863501503,0.0,,1.082785157596574,,,0.62559275780635,,0.6281513845781018,,,24.88380082102146,3.7575093151403833,,4.134005385937547,,,0.6531393174266376,,0.6569595573284123,,,2.3406541031911474,1.7233729217457967,,0.1231954689383426,,
discharge,2010-06-04 00:29:30,22,B0042,4,1534,01534.csv,1.7314706281853145,,,10.0,,,,0.0,0.0031370295187315,,12.054205943401264,,0.0,-1.1105749559031697,,,,1.9061563218390805,-1.919584179064593,,,29.95773352180402,,2.439103448275862,3.4852386922159138,,,,0.4189620242916247,0.4215739578666864,,,3.101347620077287,,0.5679307865546693,0.2518000459578476,,
charge,2010-06-04 01:25:39,22,B0042,5,1535,01535.csv,,,,,,,0.0,,0.0008552743365301,,-11.372244458292377,0.0,,1.0622671078156567,,,0.6214249866524294,,0.6239983212624673,,,24.465672215840407,3.710098505072077,,4.13130331467746,,,0.653541931468249,,0.6574041934046767,,,2.270962134931871,1.7594619866359689,,0.1266956575294726,,
discharge,2010-06-04 04:26:46,22,B0042,6,1536,01536.csv,1.7282350363146088,,,8.0,,,,0.0001999999999999,-0.0030267749182061,,12.64689507561146,,0.0,-1.1515817683835885,,,,1.9277079178885632,-1.9414451091961449,,,29.6573718499772,,2.465900293255132,3.488650146996854,,,,0.3685999091499589,0.3709931166693944,,,3.1295278975919123,,0.5102817520741985,0.2551536628914204,,
charge,2010-06-04 05:22:11,22,B0042,7,1537,01537.csv,,,,,,,0.0,,-0.0009310618995397,,-11.960404113448234,0.0,,1.0840290249203042,,,0.6191420361247948,,0.6216363645674824,,,24.32790671317934,3.7243434592227698,,4.131772725971715,,,0.6522287337916658,,0.6560483978737954,,,2.333046253233668,1.7445221071726462,,0.1267072469078266,,
discharge,2010-06-04 08:23:18,22,B0042,8,1538,01538.csv,1.720344742291621,,,6.0,,,,0.0,3.897699149400368e-06,,13.100506750154008,,0.0,-1.147046758021609,,,,1.938569642857143,-1.952411218384564,,,29.58111945436258,,2.4813898809523813,3.4946031502677606,,,,0.3399303126579809,0.3420530935671847,,,3.1617523453493552,,0.4744477761726886,0.2470970427706139,,
charge,2010-06-04 09:18:10,22,B0042,9,1539,01539.csv,,,,,,,0.0,,0.0039824455743202,,-11.848595035422557,0.0,,1.0636311834254677,,,0.6178595411303861,,0.6203752515681891,,,24.57768126410447,3.759901510912143,,4.1322193836189545,,,0.6520352131998931,,0.655837878654748,,,2.2933630995922525,1.7184750760469698,,0.1255102533421508,,
discharge,2010-06-04 12:19:17,22,B0042,10,1540,01540.csv,1.7221734367707637,,,4.0,,,,0.0,0.0073883719048043,,13.300806486790968,,0.0,-1.1931103399894134,,,,1.9557418181818185,-1.9696086717857544,,,29.852452033753185,,2.507221212121212,3.5041466859903747,,,,0.2882646690125924,0.2900570759288088,,,3.154566587492382,,0.4141298008473842,0.241284878242549,,
impedance,2010-06-04 13:17:33,24,B0042,11,1541,01541.csv,,0.07459822481100649,0.11723074758161219,,-143.0969432213686,0.1566924034996477,,,,70.82612435335375,,,,,327.1874865148334,0.2155710494438254,,,,0.091132967237288,837.0724882578534,,,,,40.85852061604178,0.0352483652232939,,,,0.0122670490094786,34.392748947504124,,,,,0.09109278203121396,
charge,2010-06-04 13:49:16,22,B0042,12,1542,01542.csv,,,,,,,0.0,,-0.0015881346016855,,-1.541983218855176,0.0,,0.795930183823387,,,0.610027840909091,,0.6124041704933931,,,24.261768767406625,3.526309090909091,,4.139834109924816,,,0.650291788677226,,0.6542558639855206,,,1.2550313573510694,1.9284502210592485,,0.1039189920507857,,
impedance,2010-06-04 16:54:24,24,B0042,13,1543,01543.csv,,0.07516360963661257,0.11313805264056541,,-140.6106878166835,0.1607270306360188,,,,70.6500732446782,,,,,324.1475985432557,0.2194231627907262,,,,0.0942170502227126,839.8860516060016,,,,,39.47691027650856,0.0338577181257124,,,,0.0119818805379644,32.63754615679031,,,,,0.09418719942136906,
discharge,2010-06-04 17:26:07,22,B0042,14,1544,01544.csv,0,,,0.0,,,,1.9976,-2.0116576252049083,,10.326635465337084,,2.42,-0.8013736059884651,,,,1.9836116788321168,-1.997608186227112,,,29.44940696187815,,2.609649635036496,3.5813916541827884,,,,0.1703530000469907,0.1714599854847894,,,2.5959142474450707,,0.2262079529258405,0.1431284533962198,,
charge,2010-06-04 18:11:41,22,B0042,15,1545,01545.csv,,,,,,,-0.001,,-0.0011738820831506,,-9.990589270424849,0.0,,0.5252480166278506,,,0.5332568862275449,,0.5353831181838506,,,25.19894056280682,3.420276047904192,,4.15203934232543,,,0.628342674183399,,0.6321147639077399,,,2.2230531961173803,1.9616748610313757,,0.0876053733789984,,
discharge,2010-06-04 21:08:00,22,B0042,16,1546,01546.csv,1.708669577331945,,,0.0,,,,0.0,-0.0010875872714914,,13.12756927338726,,0.001,-1.4157814701965892,,,,1.9793570093457944,-1.9934476128094072,,,30.133153080135425,,2.5398442367601244,3.511927235956774,,,,0.1924939506089166,0.1937278976271621,,,2.9890143085030143,,0.3136885707385491,0.2399055527624708,,
charge,2010-06-04 22:01:23,22,B0042,17,1547,01547.csv,,,,,,,0.0,,0.0034493824741301,,-13.268242752918573,0.0,,1.121158047633616,,,0.607693781314471,,0.6102070082871731,,,25.043682710446248,3.5840837017388743,,4.132347461929199,,,0.6510146427737045,,0.6549050447872126,,,2.535420245083833,1.862671708261041,,0.1255167608989385,,
discharge,2010-06-05 01:02:33,22,B0042,18,1548,01548.csv,1.7036476485918646,,,0.0,,,,1.9974,-2.003783928217949,,13.057928827722591,,1.162,-2.127487070854433,,,,1.9854018927444796,-1.9997503053848376,,,29.740453708978052,,2.542958990536277,3.509889497883845,,,,0.1584028500621077,0.1592798818084199,,,3.017789239189865,,0.2852393757486136,0.2431706000487685,,
charge,2010-06-05 01:55:37,22,B0042,19,1549,01549.csv,,,,,,,0.0,,0.0025231481027906,,-13.50532458607804,0.0,,1.149338082596234,,,0.603622975404919,,0.6060369191121124,,,24.717555225031106,3.5613989202159573,,4.133115454048533,,,0.6488647902881098,,0.6527614852395446,,,2.5826072279901475,1.8778264220204053,,0.1253467811779713,,
discharge,2010-06-05 04:56:47,22,B0042,20,1550,01550.csv,1.6958375743577971,,,0.0,,,,1.9976,-2.008203689590827,,13.2548558617031,,1.179,-2.118984584243317,,,,1.9852707006369428,-1.999585705561481,,,29.503354124651093,,2.542394904458599,3.508503301766948,,,,0.1591624852491618,0.1601426545494279,,,3.0449953697259,,0.2837939957973562,0.2410060985161305,,
charge,2010-06-05 05:49:38,22,B0042,21,1551,01551.csv,,,,,,,-0.001,,-0.0024820755067225,,-13.46370476064556,0.0,,1.1349648579483054,,,0.6020434383603548,,0.6044603711897307,,,24.48751372344515,3.628747323340471,,4.134332284297217,,,0.6475556416293848,,0.6513953256983178,,,2.581726754458774,1.823667649945263,,0.1239632253706089,,
discharge,2010-06-05 08:50:47,22,B0042,22,1552,01552.csv,1.6949064846676911,,,0.0,,,,1.9974,-2.01159218427365,,13.302863165221694,,1.254,-2.056746680981604,,,,1.985149196141479,-1.999480712152978,,,29.324509292718897,,2.544273311897106,3.5093738486555157,,,,0.1599178680054741,0.1610764205248309,,,3.0786230190970434,,0.2803722857345715,0.2356262641071895,,
impedance,2010-06-05 09:47:27,24,B0042,23,1553,01553.csv,,0.07392799691843323,0.1154839130420179,,-140.74074788748442,0.1574667182787487,,,,67.68642452541212,,,,,327.3825824979692,0.2153293109740031,,,,0.0909097810417712,836.6943492877517,,,,,40.97169806219833,0.0351563652980966,,,,0.0122274338126984,34.36621743463125,,,,,0.09087101738904083,
charge,2010-06-05 10:19:11,22,B0042,24,1554,01554.csv,,,,,,,-0.001,,0.0012689300854857,,-1.9680505952954557,0.0,,0.7183698131885499,,,0.5976033728919425,,0.5998492448411259,,,23.40628273974248,3.511970018738289,,4.143868109401065,,,0.6453749979168207,,0.6491661814591975,,,1.349452212885974,1.9270442805517107,,0.0970219003211148,,
impedance,2010-06-05 13:24:19,24,B0042,25,1555,01555.csv,,0.07391533413115818,0.11607942808438541,,-138.71296051657328,0.1616205821229927,,,,67.17670560227577,,,,,323.1363894660808,0.2208272087660332,,,,0.0952610409925189,841.2285304982062,,,,,39.32450697885599,0.0335586152983737,,,,0.0124020450121677,32.22028320910554,,,,,0.09522885469576298,
discharge,2010-06-05 13:56:03,22,B0042,26,1556,01556.csv,1.6874768094352455,,,0.0,,,,1.9974,-2.006482374708485,,13.600058904315532,,1.139,-2.1503292399840155,,,,1.985060194174757,-1.9994501505976243,,,29.22569193760115,,2.536378640776699,3.5046118772654107,,,,0.1604324112288082,0.161350419102861,,,3.1147761104797307,,0.2860509938817621,0.2437213805837239,,
charge,2010-06-05 14:48:40,22,B0042,27,1557,01557.csv,,,,,,,0.0,,1.976094305140017e-05,,-13.37588608606961,0.0,,1.1280556526911152,,,0.5974488832966341,,0.5997922532508206,,,24.321482865801453,3.6146631016042776,,4.13541533872486,,,0.6452090114718141,,0.6490420950482133,,,2.580172695135277,1.8339801934488855,,0.1223230998198621,,
discharge,2010-06-05 17:49:52,22,B0042,28,1558,01558.csv,1.685989172917945,,,0.0,,,,1.9974,-2.009814602869082,,13.347642791714136,,1.288,-2.0201072515831826,,,,1.984943790849673,-1.9994421818851504,,,29.23821053272865,,2.539718954248366,3.5095049490219234,,,,0.1612233013424123,0.1623747741064073,,,3.100652800432554,,0.278453161909258,0.2329958360128489,,
charge,2010-06-05 18:42:16,22,B0042,29,1559,01559.csv,,,,,,,0.001,,-0.0005702186640076,,-13.223428521254291,0.0,,1.0921557353707358,,,0.5926958333333333,,0.5950430933058434,,,24.317471318215024,3.573294871794872,,4.136605556288046,,,0.6443319985702084,,0.6481439142993954,,,2.572067562323175,1.86614647319438,,0.1198105880099592,,
discharge,2010-06-05 21:43:27,22,B0042,30,1560,01560.csv,1.6782864747774933,,,0.0,,,,1.9974,-2.0078232378638816,,13.476090662878583,,1.145,-2.1499026361095552,,,,1.9848493421052635,-1.999407899212143,,,29.20609205353922,,2.5355559210526315,3.505007993364288,,,,0.1617503240376921,0.1627207208875832,,,3.1139401644912383,,0.2877545425019421,0.244497155598219,,
charge,2010-06-05 22:35:48,22,B0042,31,1561,01561.csv,,,,,,,0.0,,0.0016661711493198,,-13.614222825106571,0.0,,1.1126722834093048,,,0.5928133333333333,,0.5951700342055463,,,24.304534342538293,3.527948292682927,,4.136279886016268,,,0.6446324728099605,,0.6484578055207711,,,2.613451140523148,1.9037832217010668,,0.120543587350739,,
discharge,2010-06-06 01:36:58,22,B0042,32,1562,01562.csv,1.6739647640901527,,,0.0,,,,1.9974,-2.0120620792115687,,13.44788896639504,,1.309,-2.002487040777276,,,,1.984720930232558,-1.9990854937416904,,,29.18392032247409,,2.5376378737541527,3.508074728787427,,,,0.1625437138960833,0.1636690830374597,,,3.119971961824101,,0.2790502316085714,0.2327124010323411,,
charge,2010-06-06 02:29:01,22,B0042,33,1563,01563.csv,,,,,,,0.0,,0.0001471669938712,,-13.382915246801955,0.0,,1.0753589389804872,,,0.588850529100529,,0.5912066440198688,,,24.26578006775423,3.5580572089947093,,4.13772239573834,,,0.6424171163549117,,0.646252228995959,,,2.58389955857058,1.884651743131553,,0.1182082834401429,,
discharge,2010-06-06 05:30:11,22,B0042,34,1564,01564.csv,1.6722378801237066,,,0.0,,,,1.9976,-2.007345431624553,,13.598072571573065,,1.234,-2.0708556005125858,,,,1.984622073578595,-1.9991858462433612,,,29.15371412789473,,2.5348394648829427,3.505745200469688,,,,0.163091997490221,0.1640929397306094,,,3.134578653923072,,0.283722133979321,0.2384413071249491,,
impedance,2010-06-06 06:26:12,24,B0042,35,1565,01565.csv,,0.07322114427450227,0.11524739050768826,,-145.84849876889305,0.157934643383931,,,,70.09936355959246,,,,,327.6706279379809,0.2152956688177491,,,,0.0907897680463144,836.8952081381582,,,,,41.07624153098631,0.035538578027474,,,,0.0121264238812352,34.3122414413776,,,,,0.09075537345642541,
charge,2010-06-06 06:57:56,22,B0042,36,1566,01566.csv,,,,,,,0.0,,-0.0018316856440423,,-1.9689365603570932,0.0,,0.6752086533648813,,,0.5885134589502018,,0.5908475456411432,,,23.26480068089889,3.79421601615074,,4.148120898223424,,,0.6380758031372051,,0.6417157851636307,,,1.360362716991614,1.6943009592744516,,0.0929332140777248,,
impedance,2010-06-06 10:03:08,24,B0042,37,1567,01567.csv,,0.07404775971247318,0.11488442964323797,,-144.31006771238867,0.1598709739516613,,,,69.25012741417572,,,,,323.5942293372306,0.2203405038432812,,,,0.0947259481998801,840.468918095693,,,,,39.585868959770345,0.0341780461047709,,,,0.0127493873394655,32.58703146069633,,,,,0.09469169589205176,
discharge,2010-06-06 10:34:53,22,B0042,38,1568,01568.csv,1.6759897900491967,,,0.0,,,,1.9974,-2.006215886178804,,13.801171843135208,,1.218,-2.0860756305695207,,,,1.9845885906040264,-1.9989914019015809,,,29.10632507144163,,2.535506711409396,3.5048985290607786,,,,0.1633571848304118,0.1643328969196666,,,3.160006052441076,,0.2848707101539694,0.2396477592085499,,
charge,2010-06-06 11:27:00,22,B0042,39,1569,01569.csv,,,,,,,0.001,,0.0002452121412027,,-13.567497828638544,0.0,,1.0852874324156248,,,0.5867442735042735,,0.5890286706173642,,,24.20222177902673,3.529471794871794,,4.137876734952727,,,0.6416786778075663,,0.6455216393057123,,,2.612576333556839,1.9055632200685988,,0.1181078931956645,,
discharge,2010-06-06 14:28:10,22,B0042,40,1570,01570.csv,1.6618247672847988,,,0.0,,,,1.9976,-2.009293219868045,,13.704325042608597,,1.152,-2.1459645038942714,,,,1.984444067796609,-1.9988805936646044,,,29.12674242401516,,2.532922033898305,3.5020910209596536,,,,0.1641987565630938,0.165194123177359,,,3.1629197350379736,,0.2897593724120259,0.2453847463984867,,
charge,2010-06-06 15:20:03,22,B0042,41,1571,01571.csv,,,,,,,0.0,,-2.814085613739096e-05,,-13.597948285398022,0.0,,1.0927257603562412,,,0.5854310344827586,,0.5877272564270969,,,24.23768846211698,3.660137586206897,,4.13871712651249,,,0.6399871838162735,,0.6437936065739481,,,2.6342271543882565,1.7968333064161124,,0.118024999265069,,
discharge,2010-06-06 18:21:14,22,B0042,42,1572,01572.csv,1.6606710352566112,,,0.0,,,,1.9974,-2.011213328721839,,13.524415046313752,,1.316,-1.997811756004069,,,,1.9843549488054608,-1.9989238411502075,,,29.11535255703125,,2.539914675767918,3.5056874475759354,,,,0.1647482542502579,0.1658774643552428,,,3.1502663760066723,,0.2818291456758462,0.2340863208377475,,
charge,2010-06-06 19:12:55,22,B0042,43,1573,01573.csv,,,,,,,0.0,,0.0006844274772075,,-13.495662740289916,0.0,,1.0557386798420056,,,0.5802843171498429,,0.5826118646173156,,,24.198575851154413,3.629345092560252,,4.140185447152985,,,0.6377785045629427,,0.6415168909084561,,,2.61204288093939,1.823504831084829,,0.1155650298841762,,
discharge,2010-06-06 22:14:08,22,B0042,44,1574,01574.csv,1.6530644874507203,,,0.0,,,,1.9976,-2.009806790066651,,13.735572261079804,,1.194,-2.1121906619473845,,,,1.9842659793814432,-1.9987415414363177,,,29.12272547212756,,2.534687285223368,3.501789524982507,,,,0.1653201977062723,0.1664463960906678,,,3.172839086165258,,0.2889809356732803,0.2434529457446533,,
charge,2010-06-06 23:05:46,22,B0042,45,1575,01575.csv,,,,,,,0.0,,0.0017858719151013,,-13.584496093605496,0.0,,1.072456989926259,,,0.5802775813295615,,0.5825840412188033,,,24.236562566373014,3.543200848656294,,4.139462787504013,,,0.6387479498501726,,0.6424869108122994,,,2.6483344011080234,1.888653836957303,,0.11617212330045,,
discharge,2010-06-07 02:06:57,22,B0042,46,1576,01576.csv,1.649953986270456,,,0.0,,,,1.9974,-2.0070689112669564,,13.687383762945233,,1.283,-2.0301234449097887,,,,1.98382695035461,-1.9984049924032647,,,29.13774561916092,,2.535741134751773,3.5025833976800564,,,,0.1679197202187801,0.1691495152993825,,,3.1698214678896925,,0.286635980678191,0.2379143615969755,,
impedance,2010-06-07 03:02:21,24,B0042,47,1577,01577.csv,,0.07540308656046427,0.11303459419751533,,-141.04809585217353,0.1568903305540168,,,,69.21096596710504,,,,,326.9709122594813,0.2158827795462111,,,,0.0913945044271079,837.1774049114292,,,,,40.62639561956279,0.0346579930780345,,,,0.0116826041270032,34.078765742779986,,,,,0.09136035249179741,
charge,2010-06-07 03:34:07,22,B0042,48,1578,01578.csv,,,,,,,0.001,,-0.0029546154249837,,-1.938354324109735,0.0,,0.6404868501250998,,,0.5793597845601436,,0.581615265609438,,,23.25809825026868,3.861181328545781,,4.151015422669243,,,0.6328805041850633,,0.6365180873149247,,,1.3777634836708887,1.6164941501405463,,0.0893837461609882,,
impedance,2010-06-07 06:39:18,24,B0042,49,1579,01579.csv,,0.07475265387117375,0.11489667380043778,,-142.09253902922327,0.163597025039512,,,,68.75426478468353,,,,,323.55794910037014,0.2201427709198914,,,,0.0947967907320363,840.5066477825482,,,,,39.25401773271225,0.033969916778566,,,,0.0123944411208412,32.44821410087257,,,,,0.09476592086025662,
discharge,2010-06-07 13:57:40,22,B0042,50,1580,01580.csv,1.681297805444492,,,0.0,,,,1.9976,-2.009354795285994,,13.719795462832078,,1.202,-2.0974461034083887,,,,1.984488356164384,-1.9987909313311891,,,29.35747712988229,,2.5370753424657533,3.503798387367924,,,,0.16503581450746,0.1661497883919057,,,3.2029649889204004,,0.2879882964788969,0.2415061020926004,,
impedance,2010-06-07 14:53:59,24,B0042,51,1581,01581.csv,,0.07354576461548384,0.11293119041336416,,-142.96254725703503,0.1590280025405863,,,,70.92708204643134,,,,,327.9503422148037,0.2148012196083134,,,,0.0903186378690837,836.3135723070178,,,,,41.32915041235061,0.0356490662817048,,,,0.0116380294185916,34.81072117257311,,,,,0.09028585365317397,
charge,2010-06-07 15:25:45,22,B0042,52,1582,01582.csv,,,,,,,0.0,,0.0021438026834616,,-1.565424823073574,0.0,,0.7101483364439454,,,0.5876053779069768,,0.5899987176665256,,,24.0817036538795,3.7055156250000008,,4.146855811886285,,,0.6378807148772893,,0.6417377648160427,,,1.27245010182628,1.7737028464399918,,0.0956424044937104,,
impedance,2010-06-07 18:30:57,24,B0042,53,1583,01583.csv,,0.07386759284737364,0.11273427681114058,,-143.32461648170755,0.1573524453750583,,,,70.90794434069153,,,,,325.03273983927744,0.2184667411156281,,,,0.0933947537443612,839.1858106502568,,,,,39.709107688065096,0.0338508363485602,,,,0.0115818915330007,32.904091273467124,,,,,0.09336540117349595,
