type,start_time,ambient_temperature,battery_id,test_id,uid,filename,Capacity,Re,Rct,RUL,delta_0
impedance,2008-05-15 04:52:04,24,B0006,413,4918,04918.csv,,0.07434066648007011,0.10067908230747398,,0.2353690072591474
discharge,2008-05-15 05:24:04,24,B0006,414,4919,04919.csv,1.3682580583942712,,,0.0,3.674083364727579
impedance,2008-05-15 06:14:38,24,B0006,415,4920,04920.csv,,0.07276351441984508,0.0952721862664049,,0.24160456550170223
charge,2008-05-15 06:46:38,24,B0006,416,4921,04921.csv,,,,,2.1584157646400146
impedance,2008-05-15 09:48:03,24,B0006,417,4922,04922.csv,,0.0749835856113319,0.1003809603504959,,0.23304465403324534
discharge,2008-05-15 10:20:03,24,B0006,418,4923,04923.csv,1.3633024037317505,,,0.0,3.7089499273787827
impedance,2008-05-15 11:10:28,24,B0006,419,4924,04924.csv,,0.07280904458053215,0.09417469896249388,,0.2310636588394936
charge,2008-05-15 11:42:28,24,B0006,420,4925,04925.csv,,,,,2.0375167176541775
impedance,2008-05-15 14:38:58,24,B0006,421,4926,04926.csv,,0.07363422580248341,0.10034341350119641,,0.2358235587537617
discharge,2008-05-15 15:10:59,24,B0006,422,4927,04927.csv,1.3580966140172601,,,0.0,3.664023954402482
impedance,2008-05-15 16:01:23,24,B0006,423,4928,04928.csv,,0.07366216781831048,0.09401252729903897,,0.23213942797094458
charge,2008-05-15 16:33:24,24,B0006,424,4929,04929.csv,,,,,1.996183248092856
impedance,2008-05-15 19:24:46,24,B0006,425,4930,04930.csv,,0.07495654638579109,0.0986748779007716,,0.23358145577990572
discharge,2008-05-15 19:56:47,24,B0006,426,4931,04931.csv,1.353269090999531,,,0.0,3.650988988406175
impedance,2008-05-15 20:47:12,24,B0006,427,4932,04932.csv,,0.07300473215689747,0.09488419183565079,,0.23443314799382348
charge,2008-05-15 21:19:13,24,B0006,428,4933,04933.csv,,,,,2.0895706482495027
impedance,2008-05-16 00:09:33,24,B0006,429,4934,04934.csv,,0.075132937700244,0.09988518450397564,,0.2294209746309837
discharge,2008-05-16 16:54:59,24,B0006,430,4935,04935.csv,1.3841605738237488,,,0.0,3.5903324288192877
charge,2008-05-16 18:43:58,24,B0006,431,4936,04936.csv,,,,,1.7221637077083205
discharge,2008-05-16 21:37:39,24,B0006,432,4937,04937.csv,1.4051467790651473,,,0.0,3.7748124741508757
impedance,2008-05-16 22:28:31,24,B0006,433,4938,04938.csv,,0.07456415358800406,0.09465513038241297,,0.23052162247770358
charge,2008-05-16 23:00:32,24,B0006,434,4939,04939.csv,,,,,2.16481232509789
impedance,2008-05-17 02:00:12,24,B0006,435,4940,04940.csv,,0.07592804413673004,0.10032970664387303,,0.24375292407486346
discharge,2008-05-17 02:32:13,24,B0006,436,4941,04941.csv,1.378719022627353,,,0.0,3.7262530525390543
impedance,2008-05-17 03:22:47,24,B0006,437,4942,04942.csv,,0.07343307367232554,0.09496461248763269,,0.22528307119554009
charge,2008-05-17 03:54:49,24,B0006,438,4943,04943.csv,,,,,2.151317004920506
impedance,2008-05-17 06:53:18,24,B0006,439,4944,04944.csv,,0.07550871785129283,0.10116073256897913,,0.24697171104388344
discharge,2008-05-17 07:25:19,24,B0006,440,4945,04945.csv,1.3682657783199066,,,0.0,3.6588440305310446
impedance,2008-05-17 08:15:45,24,B0006,441,4946,04946.csv,,0.07401683695868191,0.09598514883171738,,0.2380787767093931
charge,2008-05-17 08:47:46,24,B0006,442,4947,04947.csv,,,,,2.099522959688711
impedance,2008-05-17 11:49:14,24,B0006,443,4948,04948.csv,,0.07460959963253604,0.10145892418195081,,0.23712766178730976
discharge,2008-05-17 12:21:15,24,B0006,444,4949,04949.csv,1.3573151296618016,,,0.0,3.719967302516516
impedance,2008-05-17 13:11:30,24,B0006,445,4950,04950.csv,,0.07392462060613289,0.09596990760137802,,0.2424626548908535
charge,2008-05-17 13:43:32,24,B0006,446,4951,04951.csv,,,,,2.0844636408893797
impedance,2008-05-17 16:43:35,24,B0006,447,4952,04952.csv,,0.07487960335651152,0.10060335245891304,,0.2351634633814763
discharge,2008-05-17 17:15:37,24,B0006,448,4953,04953.csv,1.3524934638801596,,,0.0,3.627987576645406
impedance,2008-05-17 18:05:53,24,B0006,449,4954,04954.csv,,0.07350439612412557,0.09612015257573586,,0.23564218786176022
charge,2008-05-17 18:37:55,24,B0006,450,4955,04955.csv,,,,,2.082731554435059
impedance,2008-05-17 21:38:49,24,B0006,451,4956,04956.csv,,0.07528060880004324,0.10254518763662164,,0.2309860600067728
discharge,2008-05-17 22:10:51,24,B0006,452,4957,04957.csv,1.3474099151661236,,,0.0,3.681528029429078
impedance,2008-05-17 23:00:48,24,B0006,453,4958,04958.csv,,0.07264208276353092,0.09534113281992042,,0.2425472035703597
charge,2008-05-17 23:32:50,24,B0006,454,4959,04959.csv,,,,,2.0921756203665343
impedance,2008-05-18 02:33:17,24,B0006,455,4960,04960.csv,,0.07499556374166019,0.10138737916427212,,0.24319865118446918
discharge,2008-05-18 03:05:19,24,B0006,456,4961,04961.csv,1.3370075130842318,,,0.0,3.643228975232003
impedance,2008-05-18 03:55:17,24,B0006,457,4962,04962.csv,,0.07311999977664198,0.09592311750334574,,0.23335777930648352
charge,2008-05-18 04:27:19,24,B0006,458,4963,04963.csv,,,,,2.1102125920343346
impedance,2008-05-18 07:28:48,24,B0006,459,4964,04964.csv,,0.07635857115497807,0.1014317733775896,,0.24594934284797845
discharge,2008-05-18 08:00:50,24,B0006,460,4965,04965.csv,1.3312352966718526,,,0.0,3.6145267551337366
impedance,2008-05-18 08:50:48,24,B0006,461,4966,04966.csv,,0.07352773427813793,0.09722971147738375,,0.24328211578153133
charge,2008-05-18 09:22:51,24,B0006,462,4967,04967.csv,,,,,2.083529986470377
impedance,2008-05-18 12:12:46,24,B0006,463,4968,04968.csv,,0.07477686532784665,0.10280887562042597,,0.22936654210499766
discharge,2008-05-18 12:44:48,24,B0006,464,4969,04969.csv,1.3259303781727643,,,0.0,3.575110731233931
impedance,2008-05-18 13:34:37,24,B0006,465,4970,04970.csv,,0.07365221366344325,0.09623949046601309,,0.23373135920199534
charge,2008-05-18 14:06:39,24,B0006,466,4971,04971.csv,,,,,2.0700198120681716
impedance,2008-05-18 17:04:27,24,B0006,467,4972,04972.csv,,0.07601129120974016,0.10207495349364025,,0.24206073671003925
discharge,2008-05-18 17:36:29,24,B0006,468,4973,04973.csv,1.321578743867529,,,0.0,3.6397785446691056
impedance,2008-05-18 18:26:10,24,B0006,469,4974,04974.csv,,0.0738708282490051,0.09642311008921206,,0.22819742751222313
charge,2008-05-18 18:58:12,24,B0006,470,4975,04975.csv,,,,,2.078626959855299
impedance,2008-05-18 21:59:40,24,B0006,471,4976,04976.csv,,0.07632337493459862,0.1024320211016061,,0.23822453613582872
discharge,2008-05-18 22:31:45,24,B0006,472,4977,04977.csv,1.321225074066109,,,0.0,3.5828511596052923
impedance,2008-05-18 23:21:28,24,B0006,473,4978,04978.csv,,0.07357181902429763,0.09759059351551938,,0.22419610687969824
charge,2008-05-18 23:53:33,24,B0006,474,4979,04979.csv,,,,,2.1043166201665264
impedance,2008-05-19 02:55:02,24,B0006,475,4980,04980.csv,,0.0749954456773232,0.10259630569279,,0.2299422098386502
discharge,2008-05-19 03:27:07,24,B0006,476,4981,04981.csv,1.3156485301862682,,,0.0,3.544487346464992
impedance,2008-05-19 04:16:50,24,B0006,477,4982,04982.csv,,0.07457692199537422,0.098332863281485,,0.24206602983803785
charge,2008-05-19 04:48:55,24,B0006,478,4983,04983.csv,,,,,2.084052482315576
impedance,2008-05-19 07:49:12,24,B0006,479,4984,04984.csv,,0.07655910700249269,0.10301800475787612,,0.24528815111085367
discharge,2008-05-19 15:34:33,24,B0006,480,4985,04985.csv,1.3209025697502388,,,0.0,3.4047275082288757
charge,2008-05-19 17:58:12,24,B0006,481,4986,04986.csv,,,,,1.5008908752282404
discharge,2008-05-19 20:59:48,24,B0006,482,4987,04987.csv,1.3474328767273906,,,0.0,3.4659889805507276
charge,2008-05-19 22:08:37,24,B0006,483,4988,04988.csv,,,,,2.5697167553868265
discharge,2008-05-20 01:16:42,24,B0006,484,4989,04989.csv,1.3260128072353616,,,0.0,3.3666641916325477
impedance,2008-05-20 02:06:32,24,B0006,485,4990,04990.csv,,0.07348534244575625,0.09721507881558597,,0.2292121614030044
charge,2008-05-20 02:38:35,24,B0006,486,4991,04991.csv,,,,,2.0847392447249593
impedance,2008-05-20 05:40:03,24,B0006,487,4992,04992.csv,,0.07627816468715698,0.10209285250394709,,0.2342067605435696
discharge,2008-05-20 06:12:06,24,B0006,488,4993,04993.csv,1.3101186784831063,,,0.0,3.37024328028351
impedance,2008-05-20 07:01:47,24,B0006,489,4994,04994.csv,,0.07200798231511968,0.09467221621756744,,0.21998565950719598
charge,2008-05-20 07:33:50,24,B0006,490,4995,04995.csv,,,,,2.1020619983016604
impedance,2008-05-20 10:35:19,24,B0006,491,4996,04996.csv,,0.07628105077777647,0.10123049924820199,,0.23954180934439243
discharge,2008-05-20 11:07:23,24,B0006,492,4997,04997.csv,1.30521620229393,,,0.0,3.3629970534683538
impedance,2008-05-20 11:56:55,24,B0006,493,4998,04998.csv,,0.07340853801638215,0.09646817904064085,,0.23443361308987784
charge,2008-05-20 12:28:58,24,B0006,494,4999,04999.csv,,,,,1.9606385613197699
impedance,2008-05-20 15:25:23,24,B0006,495,5000,05000.csv,,0.07559149558239868,0.10170048160813132,,0.2364746354617798
discharge,2008-05-20 15:57:27,24,B0006,496,5001,05001.csv,1.3004061951355774,,,0.0,3.382179580812346
impedance,2008-05-20 16:46:59,24,B0006,497,5002,05002.csv,,0.07368975629679228,0.09703678483745568,,0.23110547146516347
charge,2008-05-20 17:19:03,24,B0006,498,5003,05003.csv,,,,,1.9875161736283424
impedance,2008-05-20 20:18:35,24,B0006,499,5004,05004.csv,,0.07436926956755013,0.10195116957544287,,0.2397604950578521
discharge,2008-05-20 20:50:39,24,B0006,500,5005,05005.csv,1.300235735841116,,,0.0,3.3007441402620756
impedance,2008-05-20 21:40:11,24,B0006,501,5006,05006.csv,,0.07251824118465043,0.09465591179063428,,0.2293518806225544
charge,2008-05-20 22:12:15,24,B0006,502,5007,05007.csv,,,,,2.086646783910689
impedance,2008-05-21 01:07:35,24,B0006,503,5008,05008.csv,,0.07554946383264172,0.1033905552179119,,0.2432164661758908
discharge,2008-05-21 01:39:38,24,B0006,504,5009,05009.csv,1.2895066722480755,,,0.0,3.3214998524809705
impedance,2008-05-21 02:29:02,24,B0006,505,5010,05010.csv,,0.07383014762823663,0.09770882689347758,,0.23849693368566693
charge,2008-05-21 03:01:06,24,B0006,506,5011,05011.csv,,,,,2.0799972319978797
impedance,2008-05-21 05:52:23,24,B0006,507,5012,05012.csv,,0.07543780913259987,0.10190222500615645,,0.23422735881981102
discharge,2008-05-21 06:24:27,24,B0006,508,5013,05013.csv,1.279253057384795,,,0.0,3.2869613617721885
impedance,2008-05-21 07:13:41,24,B0006,509,5014,05014.csv,,0.07329562021253073,0.09701097507123445,,0.22454138740918553
charge,2008-05-21 07:45:45,24,B0006,510,5015,05015.csv,,,,,2.0775618005656136
impedance,2008-05-21 10:46:01,24,B0006,511,5016,05016.csv,,0.0752830478385875,0.10212799871439257,,0.24090934154618263
discharge,2008-05-21 11:18:06,24,B0006,512,5017,05017.csv,1.2792078171714618,,,0.0,3.2823836828307815
impedance,2008-05-21 12:07:20,24,B0006,513,5018,05018.csv,,0.07358700423436104,0.0984700686918705,,0.23281961929102243
charge,2008-05-21 12:39:25,24,B0006,514,5019,05019.csv,,,,,1.9647613332106513
impedance,2008-05-21 15:38:16,24,B0006,515,5020,05020.csv,,0.07504265846305132,0.10234809729911541,,0.2416284131434203
discharge,2008-05-21 16:10:21,24,B0006,516,5021,05021.csv,1.274036760902923,,,0.0,3.3090446667697955
impedance,2008-05-21 16:59:36,24,B0006,517,5022,05022.csv,,0.07299830246064513,0.09674804588399895,,0.2351372741706031
charge,2008-05-21 17:31:40,24,B0006,518,5023,05023.csv,,,,,2.0150432325243526
impedance,2008-05-21 20:30:05,24,B0006,519,5024,05024.csv,,0.07493083270026814,0.10316530446995302,,0.23604980622344643
discharge,2008-05-21 21:02:09,24,B0006,520,5025,05025.csv,1.2741273923001468,,,0.0,3.2503644356746046
impedance,2008-05-21 21:51:16,24,B0006,521,5026,05026.csv,,0.07317671448765889,0.09789006335131165,,0.23033092006612652
charge,2008-05-21 22:23:21,24,B0006,522,5027,05027.csv,,,,,0.6586305257150111
impedance,2008-05-22 01:10:54,24,B0006,523,5028,05028.csv,,0.07555918138378297,0.10171557782292613,,0.231500950723778
discharge,2008-05-22 01:42:59,24,B0006,524,5029,05029.csv,1.2637639426440779,,,0.0,3.196285255012524
impedance,2008-05-22 02:32:06,24,B0006,525,5030,05030.csv,,0.07330671757566318,0.09867203700323107,,0.22588005151539078
charge,2008-05-22 03:04:11,24,B0006,526,5031,05031.csv,,,,,2.0775563195158324
impedance,2008-05-22 06:00:35,24,B0006,527,5032,05032.csv,,0.07529135855581007,0.10399050592213124,,0.23395145042541443
discharge,2008-05-22 06:32:40,24,B0006,528,5033,05033.csv,1.2581373688955233,,,0.0,3.2080710581748657
impedance,2008-05-22 07:21:37,24,B0006,529,5034,05034.csv,,0.07381497446326195,0.09966717133921947,,0.22469042748050583
charge,2008-05-22 07:53:42,24,B0006,530,5035,05035.csv,,,,,2.054597888088779
impedance,2008-05-22 10:51:17,24,B0006,531,5036,05036.csv,,0.07695888745317593,0.10278141799912464,,0.23451707220543266
discharge,2008-05-22 11:23:22,24,B0006,532,5037,05037.csv,1.253259864055301,,,0.0,3.28486737027808
impedance,2008-05-22 12:12:19,24,B0006,533,5038,05038.csv,,0.0749168340838373,0.09740913121594287,,0.23128162358459117
charge,2008-05-22 12:44:24,24,B0006,534,5039,05039.csv,,,,,1.9635236598742765
impedance,2008-05-22 15:45:53,24,B0006,535,5040,05040.csv,,0.07582454225155175,0.10410637069985224,,0.24031538088707158
discharge,2008-05-22 16:17:58,24,B0006,536,5041,05041.csv,1.2532313315493426,,,0.0,3.2747479003114783
impedance,2008-05-22 17:06:57,24,B0006,537,5042,05042.csv,,0.07319733067893863,0.0986378767270153,,0.23558161039674205
charge,2008-05-22 17:39:02,24,B0006,538,5043,05043.csv,,,,,2.0460814915402383
impedance,2008-05-22 20:27:44,24,B0006,539,5044,05044.csv,,0.07591191584477391,0.10494385154400138,,0.2457576495763686
discharge,2008-05-22 20:59:50,24,B0006,540,5045,05045.csv,1.2480874960313577,,,0.0,3.196566708261315
impedance,2008-05-22 21:48:39,24,B0006,541,5046,05046.csv,,0.07412387969571942,0.09846760988701693,,0.23308961457936123
charge,2008-05-22 22:20:44,24,B0006,542,5047,05047.csv,,,,,2.0130389512749005
impedance,2008-05-23 11:41:10,24,B0006,543,5048,05048.csv,,0.07629297155319334,0.10647126315333194,,0.24666280375845792
discharge,2008-05-23 12:13:16,24,B0006,544,5049,05049.csv,1.2534354284944844,,,0.0,3.2517666159567415
impedance,2008-05-23 13:02:15,24,B0006,545,5050,05050.csv,,0.07444944766297028,0.09763490351376954,,0.23427695432518983
charge,2008-05-23 17:12:57,24,B0006,546,5051,05051.csv,,,,,1.4310025989049053
discharge,2008-05-23 20:14:29,24,B0006,547,5052,05052.csv,1.2898048773266901,,,0.0,3.4343752320720573
impedance,2008-05-23 21:03:54,24,B0006,548,5053,05053.csv,,0.07429801976099379,0.09727249699620968,,0.23353512319383737
charge,2008-05-23 21:36:00,24,B0006,549,5054,05054.csv,,,,,2.0593625737379213
impedance,2008-05-24 00:37:15,24,B0006,550,5055,05055.csv,,0.0752876188558989,0.10131281846755223,,0.23628329511936408
discharge,2008-05-24 01:09:21,24,B0006,551,5056,05056.csv,1.2635402021758835,,,0.0,3.346729969852511
impedance,2008-05-24 01:58:28,24,B0006,552,5057,05057.csv,,0.0732641449429155,0.09485788030578557,,0.22447418201456062
charge,2008-05-24 02:30:34,24,B0006,553,5058,05058.csv,,,,,2.0739910199024156
impedance,2008-05-24 05:28:14,24,B0006,554,5059,05059.csv,,0.07525091465096566,0.10263114150619053,,0.24490537675227328
discharge,2008-05-24 06:00:20,24,B0006,555,5060,05060.csv,1.2479761706842853,,,0.0,3.276536986678961
impedance,2008-05-24 06:49:19,24,B0006,556,5061,05061.csv,,0.07295338594839133,0.09709171535624934,,0.23253101653766337
charge,2008-05-24 07:21:25,24,B0006,557,5062,05062.csv,,,,,2.057910173610065
impedance,2008-05-24 10:10:44,24,B0006,558,5063,05063.csv,,0.07579555842218386,0.10337622430701954,,0.23983740229626951
discharge,2008-05-24 10:42:50,24,B0006,559,5064,05064.csv,1.2321202877943334,,,0.0,3.238201754626621
impedance,2008-05-24 11:31:49,24,B0006,560,5065,05065.csv,,0.07229989931673016,0.09726851617156725,,0.22343209624344085
charge,2008-05-24 12:03:55,24,B0006,561,5066,05066.csv,,,,,2.0521523144294824
impedance,2008-05-24 14:59:04,24,B0006,562,5067,05067.csv,,0.07634314633390711,0.10459379391771405,,0.25178654175815207
discharge,2008-05-24 15:31:10,24,B0006,563,5068,05068.csv,1.2271137666213534,,,0.0,3.2699916520756838
impedance,2008-05-24 16:20:01,24,B0006,564,5069,05069.csv,,0.07208193445058439,0.09632752730869723,,0.23725905592086116
charge,2008-05-24 16:52:07,24,B0006,565,5070,05070.csv,,,,,2.0509615075636134
impedance,2008-05-24 19:49:07,24,B0006,566,5071,05071.csv,,0.07548574752727838,0.10415670198896312,,0.24744855428831244
discharge,2008-05-24 20:21:13,24,B0006,567,5072,05072.csv,1.2217397581377356,,,0.0,3.1930849040667866
impedance,2008-05-24 21:10:04,24,B0006,568,5073,05073.csv,,0.074020498261262,0.09921529436633025,,0.22851201244772196
charge,2008-05-24 21:42:10,24,B0006,569,5074,05074.csv,,,,,2.009207422067615
impedance,2008-05-25 00:34:43,24,B0006,570,5075,05075.csv,,0.075678173941146,0.10498941605859084,,0.2519198494406566
discharge,2008-05-25 01:06:49,24,B0006,571,5076,05076.csv,1.211102678915174,,,0.0,3.1968393665261483
impedance,2008-05-25 01:55:30,24,B0006,572,5077,05077.csv,,0.07451902070420802,0.09722241475542803,,0.23550271628898564
charge,2008-05-25 02:27:37,24,B0006,573,5078,05078.csv,,,,,2.0321712846723474
impedance,2008-05-25 05:25:11,24,B0006,574,5079,05079.csv,,0.07639730618221811,0.10625558495145841,,0.24902184473910147
discharge,2008-05-25 05:57:17,24,B0006,575,5080,05080.csv,1.2056159765131735,,,0.0,3.185805200495294
impedance,2008-05-25 06:45:59,24,B0006,576,5081,05081.csv,,0.07424018982352315,0.09804575972887292,,0.2244004553580584
charge,2008-05-25 07:18:06,24,B0006,577,5082,05082.csv,,,,,2.033353042018366
impedance,2008-05-25 10:19:30,24,B0006,578,5083,05083.csv,,0.07554089552390525,0.10325199429925233,,0.23673988768007437
discharge,2008-05-25 10:51:37,24,B0006,579,5084,05084.csv,1.2008936262717274,,,0.0,3.200180621196808
impedance,2008-05-25 11:40:09,24,B0006,580,5085,05085.csv,,0.0751269930267548,0.0976015207267083,,0.23519038827650962
charge,2008-05-25 12:12:16,24,B0006,581,5086,05086.csv,,,,,0.591069284491388
impedance,2008-05-25 15:05:01,24,B0006,582,5087,05087.csv,,0.07758555911246837,0.10473113760753461,,0.24457840923795088
discharge,2008-05-25 15:37:08,24,B0006,583,5088,05088.csv,1.1905903985558335,,,0.0,3.1202888679382172
impedance,2008-05-25 16:25:42,24,B0006,584,5089,05089.csv,,0.07300304718574424,0.09986121453402325,,0.23327546693970466
charge,2008-05-25 16:57:49,24,B0006,585,5090,05090.csv,,,,,2.0054257679279632
impedance,2008-05-25 19:50:54,24,B0006,586,5091,05091.csv,,0.07914099539982122,0.10410597469599145,,0.2514810934327881
discharge,2008-05-25 20:23:04,24,B0006,587,5092,05092.csv,1.185179251041941,,,0.0,3.1169545333484927
impedance,2008-05-25 21:11:31,24,B0006,588,5093,05093.csv,,0.0733791162898153,0.10012439870046425,,0.23098174157073798
charge,2008-05-25 21:43:40,24,B0006,589,5094,05094.csv,,,,,2.0104777770725275
impedance,2008-05-26 00:40:52,24,B0006,590,5095,05095.csv,,0.07703480377026387,0.1043025357256912,,0.23398881452582065
discharge,2008-05-26 01:13:02,24,B0006,591,5096,05096.csv,1.1796706818144624,,,0.0,3.0767242811428512
impedance,2008-05-26 02:01:29,24,B0006,592,5097,05097.csv,,0.07400638737748559,0.10058214210272005,,0.24194125625532276
charge,2008-05-26 02:33:39,24,B0006,593,5098,05098.csv,,,,,2.021973264525481
impedance,2008-05-26 05:28:58,24,B0006,594,5099,05099.csv,,0.07558657312230183,0.10545022867710716,,0.23357332454009455
discharge,2008-05-26 06:01:08,24,B0006,595,5100,05100.csv,1.1745952836753915,,,0.0,3.0687534794559608
impedance,2008-05-26 06:49:35,24,B0006,596,5101,05101.csv,,0.07445731304872845,0.09771765292275987,,0.23887951866092472
charge,2008-05-26 07:21:44,24,B0006,597,5102,05102.csv,,,,,0.5785683769366213
impedance,2008-05-26 10:12:28,24,B0006,598,5103,05103.csv,,0.07680024027253078,0.10505838895245793,,0.2482429855421321
discharge,2008-05-26 10:44:38,24,B0006,599,5104,05104.csv,1.15381833159625,,,0.0,2.959871687228271
impedance,2008-05-26 11:32:56,24,B0006,600,5105,05105.csv,,0.07404961895766839,0.10004265315557904,,0.2330410327794877
